setup_id,timestamp,symbol,direction,entry_price,sl_price,tp_price,risk_price,fvg_size_pips,killzone_hour,trend_alignment,volume_spike_ratio,fvg_quality_score,ob_quality_score,liquidity_quality_score,atr_percentile,trend_score,label,exit_reason,exit_timestamp,theoretical_r,spread_pts,execution_cost,realized_r,data_split,xgb_score,threshold,approved
SETUP_1165,2026-07-03 23:00:00+00:00,USDCAD,BUY,1.4205,1.4196203571428572,1.4231389285714289,0.000879642857142926,0.11999999999989797,23.0,1.0,1.7880620562713645,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 00:00:00+00:00,-1.0,31.43,3.573041006901872,-4.573041006901872,TRAIN,0.34482673,0.6,False
SETUP_0134,2026-07-03 23:15:00+00:00,BTCUSD,BUY,62603.8,62117.53571428572,64062.59285714286,486.2642857142855,100.0,23.0,1.0,1.4542095539720243,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-04 09:15:00+00:00,-1.0,2250.0,0.04627113415691058,-1.0462711341569106,TRAIN,0.12253013,0.6,False
SETUP_0002,2026-07-03 23:15:00+00:00,AUDUSD,SELL,0.69328,0.6937289285714285,0.6919332142857144,0.0004489285714285307,0.1,23.0,1.0,0.5,10.0,60.0,65.0,50.0,70.0,0,SL,2026-07-06 00:00:00+00:00,-1.0,32.79,7.30405727923694,-8.30405727923694,TRAIN,0.44381967,0.6,False
SETUP_0135,2026-07-03 23:30:00+00:00,BTCUSD,BUY,62693.8,62103.71428571429,64464.05714285714,590.085714285713,100.0,23.0,1.0,1.7250886175659708,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-04 09:30:00+00:00,-1.0,2250.0,0.038130053745218696,-1.0381300537452187,TRAIN,0.14815114,0.6,False
SETUP_0337,2026-07-03 23:45:00+00:00,ETHUSD,BUY,1764.6,1740.642857142857,1836.4714285714283,23.9571428571428,100.0,23.0,1.0,1.9095477386934674,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-04 09:45:00+00:00,-1.0,345.94,0.0014439952295766285,-1.0014439952295766,TRAIN,0.13810693,0.6,False
SETUP_1700,2026-07-04 02:30:00+00:00,XRPUSD,BUY,1.1347,1.1240107142857143,1.1667678571428572,0.010689285714285734,2.6999999999999247,2.0,1.0,0.5771786595785077,13.499999999999623,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-04 13:45:00+00:00,-1.0,490.78,4.591326428332767,-5.591326428332767,TRAIN,0.6600175,0.6,True
SETUP_0136,2026-07-04 03:15:00+00:00,BTCUSD,BUY,62755.7,62461.09642857143,63639.5107142857,294.6035714285681,100.0,3.0,1.0,0.7172413793103448,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-04 04:15:00+00:00,-1.0,2250.0,0.07637381953957584,-1.0763738195395758,TRAIN,0.7241683,0.6,True
SETUP_0137,2026-07-04 06:45:00+00:00,BTCUSD,BUY,62621.7,62474.646428571425,63062.860714285714,147.05357142857247,100.0,6.0,1.0,0.7623049219687875,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-04 08:15:00+00:00,-1.0,2250.0,0.15300546448087324,-1.1530054644808732,TRAIN,0.7241683,0.6,True
SETUP_0338,2026-07-04 06:45:00+00:00,ETHUSD,BUY,1752.15,1744.5257142857142,1775.0228571428577,7.624285714285861,100.0,6.0,1.0,0.7481353987378083,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 16:15:00+00:00,3.0,345.32,0.004529211167322379,2.9954707888326775,TRAIN,0.7241683,0.6,True
SETUP_0339,2026-07-04 07:45:00+00:00,ETHUSD,BUY,1760.09,1748.2942857142857,1795.4771428571426,11.795714285714212,100.0,7.0,1.0,1.2542335846170656,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 18:15:00+00:00,3.0,345.43,0.002928436478139779,2.9970715635218603,TRAIN,0.5423042,0.6,False
SETUP_1701,2026-07-04 07:45:00+00:00,XRPUSD,BUY,1.1455,1.1314750000000002,1.1875749999999992,0.014024999999999732,4.100000000000215,7.0,1.0,1.404797925221526,20.500000000001073,60.0,65.0,50.0,70.0,0,SL,2026-07-04 09:15:00+00:00,-1.0,490.72,3.4988948306596037,-4.498894830659603,TRAIN,0.26267943,0.6,False
SETUP_1702,2026-07-04 11:30:00+00:00,XRPUSD,BUY,1.1402,1.132242857142857,1.164071428571429,0.007957142857142996,3.0999999999998806,11.0,1.0,1.2747057517210747,15.499999999999403,60.0,65.0,50.0,70.0,1,TP,2026-07-04 17:00:00+00:00,3.0,490.43,6.163393177737775,-3.163393177737775,TRAIN,0.683669,0.6,True
SETUP_0340,2026-07-04 11:30:00+00:00,ETHUSD,BUY,1759.24,1749.1364285714287,1789.5507142857139,10.103571428571286,100.0,11.0,1.0,1.2841364243233402,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 18:00:00+00:00,3.0,345.55,0.0034200777659951,2.996579922234005,TRAIN,0.5252778,0.6,False
SETUP_0138,2026-07-04 11:45:00+00:00,BTCUSD,BUY,62537.8,62412.67857142857,62913.164285714294,125.12142857143044,100.0,11.0,1.0,1.0352112676056338,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-04 12:30:00+00:00,-1.0,2250.0,0.17982531255351675,-1.1798253125535167,TRAIN,0.6114185,0.6,True
SETUP_1703,2026-07-04 11:45:00+00:00,XRPUSD,BUY,1.1394,1.131017857142857,1.1645464285714286,0.008382142857142894,2.0999999999999908,11.0,1.0,0.9377418998120093,10.499999999999954,60.0,65.0,50.0,70.0,1,TP,2026-07-04 17:00:00+00:00,3.0,490.41,5.85065189603747,-2.85065189603747,TRAIN,0.76960725,0.6,True
SETUP_0341,2026-07-04 11:45:00+00:00,ETHUSD,BUY,1760.6,1749.1432142857143,1794.9703571428568,11.456785714285616,100.0,11.0,1.0,0.9943147453731703,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 18:15:00+00:00,3.0,345.36,0.003014458056672616,2.9969855419433276,TRAIN,0.626165,0.6,True
SETUP_0139,2026-07-04 15:15:00+00:00,BTCUSD,BUY,62575.1,62425.52857142857,63023.81428571428,149.57142857142753,100.0,15.0,1.0,0.9217660728117738,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 18:00:00+00:00,3.0,2250.0,0.15042979942693513,2.8495702005730648,TRAIN,0.49552616,0.6,False
SETUP_1704,2026-07-04 16:15:00+00:00,XRPUSD,BUY,1.1515,1.1385571428571428,1.1903285714285714,0.012942857142857145,2.6000000000001577,16.0,1.0,2.1786852354537944,13.000000000000789,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 02:15:00+00:00,-1.0,490.64,3.7908167770419423,-4.790816777041942,TRAIN,0.17573899,0.6,False
SETUP_1705,2026-07-04 17:15:00+00:00,XRPUSD,BUY,1.1614,1.1426714285714288,1.2175857142857136,0.018728571428571206,5.600000000000049,17.0,1.0,2.1632566069906223,28.00000000000025,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 03:15:00+00:00,-1.0,490.83,2.62075514874145,-3.62075514874145,TRAIN,0.17573899,0.6,False
SETUP_0140,2026-07-04 17:15:00+00:00,BTCUSD,BUY,62660.9,62487.875,63179.975000000006,173.02500000000146,100.0,17.0,1.0,1.3585867783645966,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 20:30:00+00:00,3.0,2250.0,0.13003901170350995,2.86996098829649,TRAIN,0.43489844,0.6,False
SETUP_0342,2026-07-04 17:15:00+00:00,ETHUSD,BUY,1769.55,1757.7910714285715,1804.8267857142853,11.758928571428442,100.0,17.0,1.0,1.8127167630057803,100.0,60.0,65.0,50.0,70.0,1,TP,2026-07-04 20:45:00+00:00,3.0,345.75,0.002940318906605955,2.997059681093394,TRAIN,0.2626591,0.6,False
SETUP_0343,2026-07-04 18:15:00+00:00,ETHUSD,BUY,1791.86,1763.53,1876.8499999999997,28.329999999999927,100.0,18.0,1.0,3.264395434652021,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 04:15:00+00:00,-1.0,345.68,0.0012201906106600808,-1.0012201906106601,TRAIN,0.12953237,0.6,False
SETUP_0141,2026-07-04 18:15:00+00:00,BTCUSD,BUY,62911.5,62582.53571428571,63898.39285714287,328.9642857142899,100.0,18.0,1.0,2.252075471698113,100.0,60.0,65.0,50.0,70.0,0,TIMEOUT,2026-07-05 04:15:00+00:00,-1.0,2250.0,0.06839648246661514,-1.0683964824666152,TRAIN,0.092062,0.6,False
SETUP_0142,2026-07-04 20:45:00+00:00,BTCUSD,BUY,63262.9,62764.21785714286,64758.94642857143,498.682142857142,100.0,20.0,1.0,1.7973143578560773,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 05:00:00+00:00,-1.0,2250.0,0.045118920583538114,-1.045118920583538,TRAIN,0.15201864,0.6,False
SETUP_0344,2026-07-04 20:45:00+00:00,ETHUSD,BUY,1797.72,1773.7464285714284,1869.640714285715,23.97357142857163,100.0,20.0,1.0,1.5990962721225053,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 02:00:00+00:00,-1.0,346.31,0.0014445490569972765,-1.0014445490569972,TRAIN,0.15201864,0.6,False
SETUP_0345,2026-07-04 21:00:00+00:00,ETHUSD,BUY,1802.83,1781.107857142857,1867.9964285714286,21.7221428571429,100.0,21.0,1.0,0.9950792782941499,100.0,60.0,65.0,50.0,70.0,0,SL,2026-07-05 01:45:00+00:00,-1.0,345.73,0.001591601723060732,-1.0015916017230608,TRAIN,0.20014927,0.6,False
